owner,color,name,zip,address,tel,URL,description,lng,lat,type,size_m2,url_image,開園年月日,その他,公園の概要,園名の由来,利用時間,休園日,駐車場,アクセス,休業日,地域の方々との関わり,柏の宮公園ができるまで,柏の宮公園憲章,茶室（林丘亭）,災害に備えた公園,この公園ができるまで,主要防災施設,ファクス番号,みどりの相談所概要,ホームページ,市民緑地制度,施設等紹,施設等紹介,交通アクセス,開園時間,ご寄附のお願い,利用上の注意
杉並区,green,角川庭園,167-0051,"〒167-0051
杉並区荻窪3丁目14番22号",03-6795-6855,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1007132.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　車いす駐車場　車いす用出入口　インターホン　AED　,139.62445152914,35.6986776729111,公園 ,1370.67,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/132/kadokawateien250514.jpg,平成21年5月10日,,"角川庭園は、俳人で角川書店の創設者である故角川源義（げんよし）氏の旧邸宅を、平成17年にご遺族からの寄贈を受け、整備した庭園です。
四季折々の木々や草花を楽しめる庭園と、展示室や貸室がある「幻戯山房」があります。（幻戯山房の詳細は下記をご覧ください。）",,午前9時から午後5時,水曜日、年末年始（12月29日から1月1日）,身体障害者専用駐車場のみあります。,"JR中央線「荻窪駅」（南口）徒歩15分
関東バス （荻51）「シャレール荻窪」行きで「特養ホームおぎくぼ紫苑」下車徒歩3分",,,,,,,,,,,,,,,,,,
杉並区,green,大田黒公園,167-0051,"〒167-0051
杉並区荻窪3丁目33番12号",03-3398-5814,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1007133.html,ベビーベッド・ベビーチェアトイレ　インターホン　AED　,139.624438616437,35.7007407219344,公園 ,8972.31,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/133/119_ootagurokouen_2.jpg,昭和56年10月1日,トイレ有り、バリアフリートイレ有り,"回遊式日本庭園
音楽評論家の大田黒元雄氏の屋敷跡地につくられた公園です。
荻窪のゆるく起伏する台地に自然の地形をいかした、杉並の区立公園としては、初めての回遊式日本庭園です。
檜の門と石畳
この公園が日本庭園であることは、正門のつくりにも表わされています。
総檜、切妻づくりで、屋根は棧瓦ぶき。左右に築地塀のあるどっしりした構えになっています。
門を入ると白い御影石を敷いた園路がまっすぐにのびています。
その長さは70メートルあり、左右は樹齢100年を経た大イチョウの並木です。
木漏れ日が園路に明暗の模様を描きます。
園路を進むと、植込みの中の低い階段にゆきつき、そこを登ったところが檜づくりの管理棟です。
休憩室と茶室
管理棟は茶室、休憩所と事務室とを渡り廊下で結んだ一棟になっています。
休憩室の内部には大きな松の梁があり、昔の民家の土間をしのばせます。隣りが京間8畳の茶室で、内部は秋田杉でつくられています。
大木と芝生の庭園
茶室の縁側から庭園が一望でき、目の前は広々とした緑の芝生で、前方の池までなだらかに傾斜しています。
芝生には数本のアカマツが高々とそびえ、根元はササでおおわれ、芝生の左手は、ナラやケヤキなどの木立です。
大きな樹木は以前からあったものを保存したものです。
流れと池
茶室・休憩所の裏の中庭に井筒があり、そこから細い流れがあります。
流れは茶室の周りを一周して、次第に幅を広げながら、木立の中を流れてこの庭園の中心的な施設である池にそそぎます。
流れはうっそうと繁る樹木と一緒になってあたりに深山の雰囲気を漂わせています。
池は筑波石と植込みで飾られ、ほとりにはあずまやが建っています。
そこからは、芝生とマツと茶室が織りなす絵のような景色が眺められます。
記念館
芝生の広場の西寄りに、大田黒氏の仕事場であったレンガ色の記念館が保存されています。
記念館は昭和8年に建てられたもので、当時としては珍しい西洋風の建築物です。
中には愛用のピアノや蓄音機などが展示されています。
催物広場
敷地の南西に庭園とは区別されて築地塀と生垣に囲まれた広場があります。
ここは、野草展やさつき展など催物に利用します。
茶室
茶室は、茶会などに利用できます。詳細は「茶室や詩歌室がある公園」をご覧ください。
ロケーション・写真撮影
ライトアップ期間及びその前後の期間はロケーション及び写真撮影はできません。",,午前9時から午後5時（入園は午後4時30分まで）,,,,年末年始（12月29日から1月1日）,,,,,,,,,,,,,,,,,
杉並区,green,読書の森公園,167-0051,"〒167-0051
杉並区荻窪3丁目39番16号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1007134.html,,139.62645809996,35.7023453998223,公園 ,1841.06,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/134/prk_dokushonomori.jpg,平成18年3月25日,トイレなし,"【公開時間】午前6時から午後8時
中央図書館に隣接するこの公園は、図書館と一体となった公園という新しい考えで造られました。ここでは、図書館で借りた本を、東屋や小川のほとりで、またシンボルであるケヤキの木陰で読書を楽しむことができます。また、杉並ゆかりの作家や詩人のモニュメントや、アンネのバラも公園を飾ります。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,おしかわ公園,167-0051,"〒167-0051
杉並区荻窪5丁目2番13号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1007135.html,,139.617750399812,35.7007775099565,公園 ,344.74,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/135/083_osikawakouen.jpg,昭和52年4月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,柿木公園,167-0023,"〒167-0023
杉並区上井草1丁目26番18号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007136.html,,139.612318099969,35.7237741697868,公園 ,300.09,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/136/126_kakinokikouen.jpg,昭和57年12月20日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,柿木北公園,167-0023,"〒167-0023
杉並区上井草1丁目33番3号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007137.html,,139.611876899951,35.7246750298041,公園 ,498.14,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/137/202_kakinokikitakouen.jpg,平成6年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,四宮南公園,167-0023,"〒167-0023
杉並区上井草2丁目3番11号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007138.html,,139.609675700154,35.7194404296153,公園 ,235.70,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/138/109_sinomiyaminamikouen.jpg,昭和55年5月15日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,瀬戸原緑地,167-0023,"〒167-0023
杉並区上井草2丁目17番14号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007139.html,,139.605627300038,35.7214640197855,公園 ,183.00,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/139/115_setohararyokuti.jpg,昭和56年4月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,四宮公園,167-0023,"〒167-0023
杉並区上井草2丁目27番12号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007140.html,,139.606974800003,35.7228392997933,公園 ,392.50,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/140/061_sinomiyakouen.jpg,昭和49年4月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上井草向山公園,167-0023,"〒167-0023
杉並区上井草2丁目39番19号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007141.html,,139.606126899985,35.7240271998202,公園 ,591.40,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/141/072_kamiigusamukouyamakouen.jpg,昭和51年4月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,四宮森公園,167-0023,"〒167-0023
杉並区上井草2丁目41番25号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007142.html,,139.608521499963,35.7242566398089,公園 ,1853.32,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/142/108_sinomiyamorikouen.jpg,昭和55年4月1日,トイレ有り、球戯場有り、流れ有り,この公園は国有地の無償貸付を受けています。,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,どんぐり山児童遊園,167-0023,"〒167-0023
杉並区上井草3丁目4番17号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007143.html,,139.603645400176,35.7197013497934,公園 ,2225.49,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/143/354_donguriyamajidouyuuen.jpg,昭和52年6月1日,トイレ有り、流れ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,三谷公園,167-0023,"〒167-0023
杉並区上井草3丁目12番10号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007144.html,,139.599781600191,35.7193889898476,公園 ,2811.16,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/144/012_sanyakouen_2.jpg,昭和43年3月31日,トイレ有り、流れ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,道灌橋公園,167-0023,"〒167-0023
杉並区上井草3丁目14番23号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007145.html,,139.601780400176,35.7205197698278,公園 ,820.65,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/145/181_doukanbasikouen.jpg,平成3年3月26日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上瀬戸公園,167-0023,"〒167-0023
杉並区上井草3丁目16番23号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007146.html,,139.604419700156,35.7208517197932,公園 ,867.21,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/146/136_kamisetokouen.jpg,昭和60年3月30日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,切通し公園,167-0023,"〒167-0023
杉並区上井草4丁目3番10号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007147.html,,139.59708480019,35.7175859398379,公園 ,2201.01,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/147/133_kiridoosikouen.jpg,昭和59年10月31日,トイレ有り、流れ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上井草西公園,167-0023,"〒167-0023
杉並区上井草4丁目8番9号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiigusa/1007148.html,,139.595108600179,35.7198696399895,公園 ,913.28,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/148/060_kamiigusanisikouen.jpg,昭和49年4月1日,トイレなし、球戯場有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上荻窪児童遊園,167-0043,"〒167-0043
杉並区上荻2丁目21番6号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiogi/1007149.html,,139.61332499997,35.7062757799661,公園 ,533.00,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/149/310_kamiogikubojidouyuuen.jpg,昭和29年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上荻窪第三児童遊園,167-0043,"〒167-0043
杉並区上荻2丁目36番6号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiogi/1007150.html,,139.611196800033,35.7089291499763,公園 ,186.58,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/150/325_kamiogikubodaisanjidouyuuen.jpg,昭和39年3月16日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上荻窪第二児童遊園,167-0043,"〒167-0043
杉並区上荻3丁目16番6号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiogi/1007151.html,,139.607980300025,35.7085937599531,公園 ,76.07,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/151/323_kamiogikubodainijidouyuuen.jpg,昭和38年11月30日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,関根文化公園,167-0043,"〒167-0043
杉並区上荻4丁目2番10号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiogi/1007152.html,,139.605192200034,35.7088396798155,公園 ,2480.04,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/152/002_sekinebunnkakouen.jpg,昭和25年4月1日,トイレ有り,"すべり台や丸太渡りなどが一体になった複合遊具が人気です。
公園の隣にはプールが併設されていましたが、平成24年度に廃止されました。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上荻ひかり緑地,167-0043,"〒167-0043
杉並区上荻4丁目14番54号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamiogi/1007153.html,,139.604830100158,35.7102664598143,公園 ,125.30,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/153/kamiogi_hikariryokuti.jpg,平成25年10月30日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上高井戸南公園,168-0074,"〒168-0074
杉並区上高井戸1丁目15番3号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007154.html,,139.612698915263,35.6707595520911,公園 ,1057.66,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/154/086_kamitakaidominamikouen.jpg,昭和52年5月30日,トイレ有り,"周縁のカイヅカイブキ、そして園内のマテバシイの木立が目につきます。
日当たりのよい敷地には、細かい砂利が敷いてあります。
広場の手前はひらけていて、その奥に遊具や植込みがあります。
遊具の中心は、ケヤキやアキニレの下につくられたコンクリート製の小山と砂場。
小高く盛りあがる円形の山には、2つのすべり台がついていて、砂場に降りています。
その周辺には、枝型ブランコや丸太のステップもそなえられています。
公園の一番奥は、盛土をした濃い植込み。そこには優雅な花を咲かせるコブシや匂いのよい花をつけるキンモクセイも植えられています。
この公園は国有地の無償貸付を受けています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上高井戸宿公園,168-0074,"〒168-0074
杉並区上高井戸1丁目24番5号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007155.html,,139.612383400045,35.6723954697798,公園 ,437.98,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/155/138_kamitakaidosyukukouen.jpg,昭和60年7月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,はるかぜ緑地,168-0074,"〒168-0074
杉並区上高井戸1丁目30番38号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007156.html,,139.609945100042,35.6735512796437,公園 ,191.28,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/156/225_harukazeryokuti.jpg,平成11年3月3日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,つばき緑地,168-0074,"〒168-0074
杉並区上高井戸1丁目32番29号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007157.html,,139.607679399994,35.676435049629,公園 ,455.34,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/157/206_tubakiryokuti.jpg,平成6年6月27日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,浅間橋公園,168-0074,"〒168-0074
杉並区上高井戸2丁目16番10号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007158.html,,139.606702752572,35.6789737897246,公園 ,1339.90,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/158/042_sengenbasikouen.jpg,昭和47年12月25日,トイレ有り、球戯場有り,"緑の豊かな公園でケヤキ・ヒマラヤスギ・アケボノスギ・サワラ・ヤナギなどのさまざまな種類の高木で囲まれています。
遊具も充実していて、広場の中央部にはケヤキとシイノキの木立があり、その根元には擬木のステップが設けられています。
その周辺に、らせん階段付きの大型すべり台・4連ブランコ・幼児用すべり台を備えた砂場・それに球戯場があります。
大型のすべり台の上から公園を見回してみると、また違った景観と雰囲気が楽しめます。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上高井戸西原緑地,168-0074,"〒168-0074
杉並区上高井戸2丁目17番32号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007159.html,,139.606363799974,35.6784658896181,公園 ,245.14,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/159/170_kamitakaidonisihararyokuti.jpg,平成元年5月16日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,はなみずき緑地,168-0074,"〒168-0074
杉並区上高井戸3丁目3番20号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007160.html,,139.618370400006,35.6742324398473,公園 ,103.39,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/160/232_hanamizukiryokuti.jpg,平成13年4月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上高井戸東公園,168-0074,"〒168-0074
杉並区上高井戸3丁目4番20号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007161.html,,139.617984900009,35.6749055198382,公園 ,279.93,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/161/152_kamitakaidohigasikouen.jpg,昭和62年5月2日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,そよかぜ緑地,168-0074,"〒168-0074
杉並区上高井戸3丁目8番38号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007162.html,,139.61643130001,35.675075549818,公園 ,109.60,https://www2.wagmap.jp/suginami-api/?api=img&mid=1&dtp=1&mpx=139.6164313&mpy=35.67507554&mps=5000&gprj=2&msw=450&msh=300,平成14年10月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,上高井戸第二児童遊園,168-0074,"〒168-0074
杉並区上高井戸3丁目11番17号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kamitakaido/1007163.html,,139.614799800001,35.6766246997902,公園 ,456.66,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/163/338_kamitakaidodainijidouyuuen.jpg,昭和42年12月9日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,富士見丘児童遊園,198-0082,"〒198-0082
杉並区久我山2丁目22番63号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007164.html,,139.606662099975,35.6835499597789,公園 ,1141.51,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/164/331_fujimigaokajidouyuuen.jpg,昭和41年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,兵庫橋公園,168-0082,"〒168-0082
杉並区久我山3丁目5番37号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007165.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　点字案内　点字ブロック　,139.593801182189,35.6854872275166,公園 ,1133.40,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/165/164_hyougobasikouen3.jpg,昭和63年11月19日,バリアフリートイレ有り、すくすくひろば有り,園内にはとんがり帽子の時計塔があります。フジづるがからまるパーゴラを中心に、砂場・幼児向け遊具などがあります。,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山中央緑地,168-0082,"〒168-0082
杉並区久我山3丁目25番21号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007166.html,,139.59856203215,35.687785141232,公園 ,2544.11,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/166/174_kugayamatyuuouryokuti.jpg,平成2年3月8日,トイレ有り、流れ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,宮下橋公園,168-0082,"〒168-0082
杉並区久我山3丁目27番15号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007167.html,,139.595941753662,35.6873901524056,公園 ,2776.16,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/167/169_miyasitabasikouen.jpg,平成元年3月31日,トイレ有り,"神田川の東、川沿いに長く展開する公園です。
河川の改修により生じた旧河川敷と、民有地の買収によりつくられたものです。
広々として明るい雰囲気をもち、しかも変化に富んだ公園です。
敷地は区道をはさんで川沿いに東西に分かれていますが、主要部は東側です。
そこは築山によって2つの広場に分かれていて、東側の広場が一番広く、植込みと土の広場で構成されています。
広場には、すべり台ややぐらをそなえた大型の木製遊具があり、その上からの眺めは格別です。
小高い築山には2本のサクラが植えられ、木製のテーブルとベンチがあります。
築山を降りるともうひとつの広場。
植込みに囲まれ、扇形のパーゴラをそなえる砂場と一体になって憩いの場や幼児の遊び場として利用されています。
2つの広場の川寄りの部分は、河川沿いの遊歩道と一体的につくられています。
道はカラー舗装で、広場や築山植込みに接する部分は、自然石でふちどられています。
クスの古木は、区役所敷地にあったものを庁舎の増改築の際に移したものです。
広場の西端は飛石舗装の通路になっており、その先の区道を渡ると、この公園の“飛地”があります。
そこは舗装された小広場で、サクラやツツジが植えられ、檜造りのあずまやが建っています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,緑橋緑地,168-0082,"〒168-0082
杉並区久我山3丁目30番2号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007168.html,,139.594288241633,35.6886106672441,公園 ,671.26,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/168/168_midoribasiryokuti.jpg,平成元年3月31日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山公園,168-0082,"〒168-0082
杉並区久我山3丁目37番3号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007169.html,,139.597545371346,35.6888602989496,公園 ,1815.61,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/169/037_kugayamakouen.jpg,昭和47年4月1日,トイレ有り、球戯場有り,"台地の突端に位置しており、敷地に高低差がある公園です。
上の入口を入ったところが、公園の主要部分で、周りはケヤキなどの樹木で囲まれています。
目の前に円形の花壇が3つあり、特色ある公園づくりの一環として、トウオガタマが植えられています。
左手は鉄平石張りのテラスで、大きなパーゴラと砂場が付属しています。
中央部は土の広場でジャングルジムやブランコがあります。
ここで目をひくのは、5つのとんがり屋根のお城で、バルコニーは崖に突き出ていて、お伽の国を思わせます。
そのかたわらに幅の広いコンクリート製のすべり台があり、下の敷地まで降りられます。
下におりると小広場があり、さらに階段を降りるとは台地の下の道路に通じています。
一角には球戯場もあります。
この公園は国有地の無償貸付を受けています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山つくし公園,168-0082,"〒168-0082
杉並区久我山4丁目13番24号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007170.html,,139.596380005931,35.6903997999874,公園 ,396.75,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/170/080_kugayamatukusikouen.jpg,昭和52年4月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,さざんか公園,168-0082,"〒168-0082
杉並区久我山4丁目30番19号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007171.html,,139.591017600011,35.6941577499579,公園 ,596.32,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/171/175_sazankakouen.jpg,平成2年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山児童遊園,168-0082,"〒168-0082
杉並区久我山4丁目36番1号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007172.html,,139.592855800008,35.6923965198314,公園 ,848.7,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/172/305_kugayamajidouyuuen.jpg,昭和27年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山東原公園,168-0082,"〒168-0082
杉並区久我山5丁目12番27号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007173.html,,139.604972140592,35.6875531508008,公園 ,1331.07,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/173/201_kugayamahigasiharakouen_2.jpg,平成6年2月1日,トイレ有り、流れ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山遊友緑地,168-0082,"〒168-0082
杉並区久我山5丁目18番29号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007174.html,,139.605756621287,35.6864302536007,公園 ,132.51,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/174/kugayamayuyuryokuti.jpg,平成24年10月2日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,富士見丘西公園,168-0082,"〒168-0082
杉並区久我山5丁目19番1号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007175.html,,139.606949099974,35.68585649981,公園 ,345.56,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/175/214_fujimigaokanisikouen.jpg,平成8年10月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,富士見丘北公園,168-0082,"〒168-0082
杉並区久我山5丁目24番23号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007176.html,,139.608019794363,35.6877756518369,公園 ,765.18,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/176/043_fujimigaokakitakouen.jpg,昭和47年12月25日,トイレ有り,人見街道に面した住宅地にある遊具中心の公園で明るく広い敷地に、ケヤキが木陰おり、ブランコ・砂場・すべり台があります。,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,久我山東児童遊園,168-0082,"〒168-0082
杉並区久我山5丁目30番25号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1007177.html,,139.604761099991,35.6887722898107,公園 ,661.15,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/177/345_kugayamahigasijidouyuuen.jpg,昭和46年2月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,たかはら公園,166-0002,"〒166-0002
杉並区高円寺北1丁目10番1号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kouenjikita/1007178.html,,139.658011099994,35.706062889822,公園 ,2307.83,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/178/069_takaharakouen.jpg,昭和50年4月1日,トイレ有り、球戯場有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,高円寺北一児童遊園,166-0002,"〒166-0002
杉並区高円寺北1丁目15番22号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kouenjikita/1007179.html,,139.656017399998,35.7082496697867,公園 ,383.01,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/179/347_kouenjikitaitijidouyuuen.jpg,昭和46年12月10日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,高円寺北一みどり公園,166-0002,"〒166-0002
杉並区高円寺北1丁目28番2号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kouenjikita/1007180.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　点字ブロック　,139.657714600012,35.7083141197772,公園 ,3609.03,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/180/k01225_kouenjikitaiti_kouen.jpg,平成23年10月15日,バリアフリートイレ有り,"既存の樹木を活かしながら、明るく開放的な草地広場として整備しました。
3つの健康遊具と複合遊具、東屋やベンチがあり、幅広い年齢層にご利用いただけます。
この公園は国有地の無償貸付を受けています。",,,,,,,,,,,,,,,,,,,,,,,
